record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_raw,price_vs_msp_pct,below_msp,mandi_name,district_master,state
PR009083,2026-06-08,MANDI014,Hisar,Mustard,5320.0,5862.74,5591.47,5650.0,Sarson,-1.0359292035398184,True,Bathinda Grain Market,Patiala,Punjab
PR003366,2026-06-27,MANDI040,Moga,Mustard,5616.6,6188.74,5902.67,5650.0,Sarson,4.47203539823009,False,Jodhpur Market,Fatehabad,Haryana
PR002344,2026-06-07,,Ambala,Wheat,2194.03,2654.62,2424.0,2275.0,गेहूं,6.54945054945055,False,,,
PR011262,2026-05-23,MANDI035,Kurukshetra,Sugarcane,3040.0,3583.0,3311.511309071975,3500.0,Sugarcane,-5.38539116937214,True,Guntakal Mandi,Ambala,Haryana
PR009074,2026-02-24,MANDI044,Moga,Mustard,4989.92,6043.0,5516.42,5650.0,Sarson,-2.3642477876106183,True,Dehri Mandi,Agra,Uttar Pradesh
PR007639,2026-02-25,,Jalandhar,Mustard,5061.0,5681.23,5371.03,5650.0,Mustard,-4.937522123893809,True,,,
PR011503,2026-02-06,MANDI029,Fatehabad,Wheat,2094.0,2396.73,2245.49,2275.0,Wheat,-1.2971428571428667,True,Asansol Grain Market,Sirsa,Haryana
PR000225,2026-01-06,MANDI017,Hisar,Sugarcane,3636.686582869055,3821.0,3729.0,3500.0,Sugarcane,6.542857142857144,False,Parbhani Market,,Punjab
PR011120,2026-07-30,MANDI051,Fatehabad,Maize,2190.0,2608.0,2399.0,2090.0,Corn,14.784688995215312,False,Gulbarga Market,Saharanpur,Uttar Pradesh
PR004734,2026-01-14,MANDI007,Patiala,Wheat,2020.793728954413,2474.22,2247.51,,WHEAT,,False,Nashik Mandi,Amritsar,Punjab
PR005194,2026-02-08,MANDI043,Hisar,Sugarcane,3011.43,3364.0,3187.49,3500.0,Ganna,-8.928857142857149,True,Danapur Mandi,Agra,Uttar Pradesh
PR011821,2026-07-16,MANDI012,Amritsar,Rice,1944.69,2180.5,2062.59,2183.0,Dhaan,-5.515803939532747,True,Gaya Grain Market,Patiala,Punjab
PR002313,2026-01-15,,Jalandhar,Maize,1871.0,2152.0,2011.5,2090.0,corn,-3.755980861244019,True,,,
PR003689,2026-07-25,MANDI015,Ambala,Cotton,5875.0,6959.92,6417.48,,Narma,,False,Amravati Grain Market,Bathinda,Punjab
PR000746,2026-02-18,MANDI011,Ambala,Mustard,5796.0,6522.0,6158.85,5650.0,mustard,9.006194690265493,False,Arrah Mandi,Patiala,Punjab
PR004791,2026-01-02,MANDI010,Bathinda,Sugarcane,3498.0,3930.94,3714.65,,गन्ना,,False,Dhule APMC,Jalandhar,Punjab
PR007761,2026-04-13,MANDI026,,Maize,1972.0,2413.0,2192.37,2090.0,Makki,4.8980861244019085,False,Tadipatri Mandi,Hisar,Haryana
PR007675,2026-01-28,MANDI027,Kurukshetra,Sugarcane,3257.69,3901.73,3580.0,3500.0,Ganna,2.2857142857142856,False,Kochi APMC,Hisar,Haryana
PR004506,2026-02-23,MANDI044,Bathinda,Sugarcane,,4528.0,4075.19,,गन्ना,,False,Dehri Mandi,Agra,Uttar Pradesh
PR008517,2026-08-30,MANDI010,Fatehabad,Maize,1780.63,2075.81,1928.2202188797817,2090.0,Makka,-7.740659383742504,True,Dhule APMC,Jalandhar,Punjab
PR010101,2026-01-14,,Bathinda,Mustard,5493.84,,5937.0,5650.0,Mustard,5.079646017699115,False,,,
PR000071,2026-07-15,MANDI017,Ferozepur,Cotton,,6958.44,6344.92,,Cotton,,False,Parbhani Market,,Punjab
PR002707,2026-07-30,,,Cotton,6230.25,7435.0,6832.63,6620.0,Kapas,3.211933534743204,False,,,
PR006840,2026-04-16,MANDI004,,Cotton,,6822.98,6456.28108863687,6620.0,कपास,-2.473095337811635,True,Khandwa Grain Market,Ludhiana,Punjab
PR007784,2026-06-22,MANDI049,Patiala,Mustard,5029.96,5632.546938635507,5331.25,,mustard,,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR006381,2026-08-15,MANDI014,Patiala,Cotton,5789.62,6168.74,5979.18,,Kapas,,False,Bathinda Grain Market,Patiala,Punjab
PR003174,2026-01-08,MANDI054,,Mustard,5343.81,6248.4,5796.0,,सरसों,,False,Nangloi Jat Grain Market,Saharanpur,
PR000635,2026-02-25,MANDI040,Sirsa,Wheat,2264.06,2828.0,2545.98,,Kanak,,False,Jodhpur Market,Fatehabad,Haryana
PR009579,2026-05-02,MANDI003,,Cotton,6385.49,7774.0,7080.0,6620.0,Cotton,6.948640483383686,False,Vijayawada Mandi,Ludhiana,Punjab
PR006335,2026-01-17,,Ambala,Wheat,1962.21,2250.63,2106.421408691409,2275.0,Wheat,-7.410047969608398,True,,,
PR004061,2026-04-12,MANDI056,Bathinda,Sugarcane,3028.2299876681736,3570.0,3299.31,3500.0,sugarcane,-5.734000000000002,True,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR007422,2026-02-06,MANDI032,Sirsa,Sugarcane,3412.0,3654.44,3533.0,3500.0,Ganna,0.9428571428571428,False,Chapra Grain Market,,Haryana
PR010755,2026-02-14,MANDI049,Kurukshetra,Maize,1901.23,2154.0,2027.4,2090.0,corn,-2.99521531100478,True,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR005462,2026-04-21,MANDI043,Karnal,Wheat,1947.0,2104.0,2025.0,2275.0,WHEAT,-10.989010989010987,True,Danapur Mandi,Agra,Uttar Pradesh
PR008050,2026-09-07,MANDI028,Moga,Wheat,2223.9404523394896,2504.0,2363.9310226153866,,wheat,,False,Machilipatnam APMC,Hisar,Haryana
PR000886,2026-04-18,MANDI054,Patiala,Maize,2110.0,2614.92,2362.6,,Maize,,False,Nangloi Jat Grain Market,Saharanpur,
PR009470,2026-04-19,MANDI006,Ludhiana,Maize,2105.463700075033,2431.93,2268.7,2090.0,मक्का,8.550239234449752,False,Kochi Mandi,Amritsar,Punjab
PR011422,2026-08-16,MANDI036,Moga,Cotton,5986.09,6989.0,6487.0,6620.0,कपास,-2.0090634441087616,True,Mysore Grain Market,Kurukshetra,Haryana
PR005686,2026-03-09,,,Maize,1869.85,2137.0,2003.59,2090.0,Corn,-4.134449760765555,True,,,
PR007952,2026-04-18,MANDI053,Patiala,Mustard,5594.0,6016.07,5805.0,5650.0,सरसों,2.743362831858407,False,Panihati Market,Saharanpur,Uttar Pradesh
PR006710,2026-07-10,MANDI038,Patiala,Mustard,5241.0,5568.23,5404.4,5650.0,सरसों,-4.346902654867263,True,Jalandhar Mandi,Kurukshetra,Haryana
PR009027,2026-03-06,,Fatehabad,Cotton,5963.65,7061.77,6513.0,6620.0,Cotton,-1.6163141993957704,True,,,
PR005509,2026-08-31,MANDI048,Ferozepur,Maize,1992.6676645836144,2449.0,2220.73,2090.0,Makka,6.255023923444977,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR005884,2026-01-12,MANDI024,Fatehabad,Wheat,2177.0,2290.0,2233.57,2275.0,Gehun,-1.8210989010988936,True,Jaipur Mandi,Karnal,Haryana
PR009536,2026-05-14,MANDI032,Sirsa,Wheat,2150.0,2633.42,2391.510617995322,,Gehun,,False,Chapra Grain Market,,Haryana
PR000844,2026-06-30,MANDI056,Karnal,Sugarcane,3234.52,3475.2,3354.86,3500.0,गन्ना,-4.146857142857139,True,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR004512,2026-07-07,MANDI022,Amritsar,Mustard,,6197.42,6016.34,5650.0,सरसों,6.483893805309737,False,Eluru APMC,Karnal,Haryana
PR002104,2026-08-08,MANDI019,Ferozepur,Sugarcane,3330.16,3682.96,,3500.0,Sugarcane,,False,Karimnagar Grain Market,Moga,Punjab
PR002036,2026-01-01,MANDI044,Ambala,Wheat,2279.54,2429.86514635192,2355.0,2275.0,Gehun,3.5164835164835164,False,Dehri Mandi,Agra,Uttar Pradesh
PR006943,2026-09-02,MANDI022,Karnal,Rice,2078.8097680377664,,2193.43,2183.0,paddy,0.4777828676133686,False,Eluru APMC,Karnal,Haryana
PR010678,2026-06-14,MANDI055,Bathinda,Cotton,5957.0,7030.0,6493.76,6620.0,cotton,-1.9069486404833809,True,Chandigarh APMC,Bareilly,Uttar Pradesh
PR004329,2026-08-16,MANDI005,Fatehabad,Cotton,5817.81,,6228.43,,Kapas,,False,Bhilwara Grain Market,Amritsar,Punjab
PR008644,2026-03-31,,Ludhiana,Sugarcane,3427.88,3716.0,3572.09958836356,3500.0,sugarcane,2.059988238958846,False,,,
PR004739,2026-06-24,MANDI043,Kurukshetra,Maize,2077.69,2483.0,2280.44,2090.0,corn,9.11196172248804,False,Danapur Mandi,Agra,Uttar Pradesh
PR008455,2026-03-26,MANDI038,Hisar,Sugarcane,3120.0,3703.397718268506,3411.67,3500.0,sugarcane,-2.523714285714284,True,Jalandhar Mandi,Kurukshetra,Haryana
PR004928,2026-02-28,MANDI018,Amritsar,Sugarcane,3313.4700972707205,3847.0678538219263,3580.0,,Ganna,,False,Jaunpur Mandi,Moga,Punjab
PR005295,2026-06-26,MANDI029,Hisar,Wheat,2072.79,2303.993052218202,2188.39,2275.0,Kanak,-3.807032967032973,True,Asansol Grain Market,Sirsa,Haryana
PR000311,2026-06-17,,Kurukshetra,Rice,2223.7,,2373.8,2183.0,चावल,8.74026568941824,False,,,
PR005569,2026-06-11,MANDI047,Ambala,Wheat,2304.11,2852.0,2577.9,2275.0,Gehun,13.314285714285717,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR002333,2026-01-12,MANDI031,Ludhiana,Cotton,5934.58,6522.0,,,Cotton,,False,Nangloi Jat Mandi,Sirsa,Haryana
PR003388,2026-07-23,MANDI008,Bathinda,Maize,2084.2,2471.49,2277.85,2090.0,Corn,8.988038277511958,False,Bijapur Market,Amritsar,Punjab
PR003113,2026-01-18,MANDI043,Ludhiana,Mustard,5892.52,6309.0,6101.0,5650.0,Sarso,7.982300884955753,False,Danapur Mandi,Agra,Uttar Pradesh
PR004651,2026-07-07,MANDI017,Bathinda,Sugarcane,3541.68,4087.93,3815.0,,Ganne,,False,Parbhani Market,,Punjab
PR008645,2026-01-14,MANDI014,Jalandhar,Maize,1985.26,2129.59,2057.0,,corn,,False,Bathinda Grain Market,Patiala,Punjab
PR011535,2026-06-02,MANDI034,Fatehabad,Wheat,2328.0,2821.64,2574.82,2275.0,Kanak,13.178901098901106,False,Ludhiana Grain Market,Ambala,Haryana
PR005101,2026-01-02,MANDI025,Ludhiana,Mustard,5695.0,7109.75,6402.6,,सरसों,,False,Dindigul APMC,Karnal,Haryana
PR011339,2026-04-14,MANDI012,Ambala,Sugarcane,3004.0,3559.64,3282.0,,Ganna,,False,Gaya Grain Market,Patiala,Punjab
PR005972,2026-07-03,MANDI028,,Cotton,6408.0,7321.0,6864.0,6620.0,कपास,3.685800604229608,False,Machilipatnam APMC,Hisar,Haryana
PR004797,2026-05-18,MANDI046,Ferozepur,Wheat,1977.98,2388.0,2182.97204906294,2275.0,Kanak,-4.045184656574058,True,Baranagar Market,,Uttar Pradesh
PR010142,2026-06-23,MANDI016,,Basmati,2282.0,,2342.0,2183.0,Basmati,7.2835547411818595,False,Kulti APMC,Bathinda,Punjab
PR009662,2026-05-03,MANDI025,Patiala,Sugarcane,3122.4,3903.0,3512.47,3500.0,गन्ना,0.3562857142857085,False,Dindigul APMC,Karnal,Haryana
PR007695,2026-02-04,MANDI054,Amritsar,Rice,1931.62,2395.43,2163.53,2183.0,चावल,-0.8918918918918828,True,Nangloi Jat Grain Market,Saharanpur,
PR004481,2026-04-20,MANDI015,Bathinda,Maize,,2006.58,1945.37,,Maize,,False,Amravati Grain Market,Bathinda,Punjab
PR004005,2026-02-05,MANDI051,Karnal,Rice,1952.35,2387.8,2170.0,2183.0,Rice,-0.5955107650022904,True,Gulbarga Market,Saharanpur,Uttar Pradesh
PR000818,2026-08-04,MANDI028,Moga,Mustard,,6101.66,5908.0,5650.0,Mustard,4.566371681415929,False,Machilipatnam APMC,Hisar,Haryana
PR006446,2026-03-04,,Bathinda,Maize,2050.58,2401.0,2225.56,2090.0,मक्का,6.486124401913873,False,,,
PR007068,2026-03-16,MANDI013,Fatehabad,Wheat,2074.59,2569.0,2322.0,,गेहूं,,False,Aurangabad Market,Patiala,Punjab
PR000003,2026-07-10,MANDI045,Bathinda,Sugarcane,3138.2,3510.13,3324.16,3500.0,sugarcane,-5.0240000000000045,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR011481,2026-04-30,MANDI036,Moga,Cotton,6193.08,7109.76,6651.42,6620.0,Narma,0.4746223564954694,False,Mysore Grain Market,Kurukshetra,Haryana
PR011489,2026-08-05,MANDI004,Hisar,Sugarcane,3667.59,,3868.95,3500.0,Sugarcane,10.541428571428566,False,Khandwa Grain Market,Ludhiana,Punjab
PR007284,2026-04-15,MANDI054,Kurukshetra,Maize,2190.4,2308.0,2249.0,2090.0,Corn,7.607655502392345,False,Nangloi Jat Grain Market,Saharanpur,
PR006814,2026-07-23,MANDI020,Karnal,Sugarcane,3331.0,4090.4,3710.92,3500.0,Ganne,6.0262857142857165,False,Kadapa Mandi,Ferozepur,Punjab
PR009760,2026-03-02,MANDI040,Kurukshetra,Wheat,2108.0,2228.12,2168.12,2275.0,Kanak,-4.698021978021983,True,Jodhpur Market,Fatehabad,Haryana
PR001740,2026-02-20,MANDI007,Jalandhar,Rice,2268.0,2413.0,2340.714182031212,2183.0,Dhaan,7.224653322547512,False,Nashik Mandi,Amritsar,Punjab
PR002911,2026-08-27,MANDI018,Ferozepur,Sugarcane,3308.7,4130.941980275606,3719.820409768218,,Ganne,,False,Jaunpur Mandi,Moga,Punjab
PR000295,2026-08-29,MANDI012,Ambala,Maize,2139.45,2370.83,2255.14,2090.0,Makka,7.901435406698558,False,Gaya Grain Market,Patiala,Punjab
PR001829,2026-07-03,MANDI011,Ambala,Cotton,5734.17,6214.0,5974.09,,कपास,,False,Arrah Mandi,Patiala,Punjab
PR007264,2026-07-18,MANDI057,Amritsar,Wheat,2224.0,2408.0,2316.0,2275.0,Wheat,1.802197802197802,False,Gorakhpur APMC,Bareilly,
PR001151,2026-04-13,MANDI048,Kurukshetra,Cotton,6661.30884919097,7303.0,6982.38,,Kapas,,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR000804,2026-08-08,MANDI045,Bathinda,Basmati,2202.0,2590.0307522155804,2395.92,2183.0,Basmati,9.753550160329825,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR005523,2026-06-21,,Ludhiana,Sugarcane,3638.52,4414.15,4026.33,3500.0,Ganna,15.037999999999998,False,,,
PR008562,2026-04-11,MANDI010,Fatehabad,Mustard,5109.69,5589.54,5350.0,5650.0,Sarson,-5.3097345132743365,True,Dhule APMC,Jalandhar,Punjab
PR004566,2026-03-10,MANDI009,Karnal,Wheat,1942.0,2138.59,2040.0,2275.0,WHEAT,-10.329670329670328,True,Jamshedpur APMC,Jalandhar,Punjab
PR004148,2026-06-06,,Patiala,Mustard,5712.99,6419.0,6066.12,5650.0,mustard,7.364955752212388,False,,,
PR011756,2026-05-09,MANDI054,Ambala,Wheat,2040.0,2252.0,2145.96,,गेहूं,,False,Nangloi Jat Grain Market,Saharanpur,
PR006330,2026-01-21,MANDI029,Karnal,Mustard,5501.0,6425.0,5963.0,5650.0,Sarso,5.539823008849558,False,Asansol Grain Market,Sirsa,Haryana
PR009750,2026-05-25,MANDI020,Ludhiana,Rice,1906.25,2309.0,2107.7306257333853,2183.0,paddy,-3.4479786654427262,True,Kadapa Mandi,Ferozepur,Punjab
PR004279,2026-05-17,MANDI038,Sirsa,Mustard,5791.0,6986.92,6389.19,,Sarson,,False,Jalandhar Mandi,Kurukshetra,Haryana
PR009088,2026-03-19,MANDI044,Jalandhar,Wheat,2173.6785658195804,2500.4517379955,2337.07,2275.0,Kanak,2.7283516483516554,False,Dehri Mandi,Agra,Uttar Pradesh
PR007056,2026-07-01,MANDI049,Karnal,Maize,1823.0,2271.97,2047.55,2090.0,Maize,-2.0311004784689017,True,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR005563,2026-05-26,MANDI011,,Rice,2152.54,2480.27,2316.41,2183.0,धान,6.111314704535037,False,Arrah Mandi,Patiala,Punjab
PR008516,2026-04-28,MANDI018,Jalandhar,Mustard,5930.0,6841.0,6385.0,5650.0,Sarson,13.008849557522122,False,Jaunpur Mandi,Moga,Punjab
PR010579,2026-01-02,MANDI007,Amritsar,Sugarcane,3274.0,3961.86,3618.0,3500.0,Ganna,3.371428571428572,False,Nashik Mandi,Amritsar,Punjab
PR009541,2026-02-20,MANDI026,Ferozepur,Cotton,6059.0,6977.675260506676,6518.13,6620.0,Cotton,-1.5388217522658594,True,Tadipatri Mandi,Hisar,Haryana
PR007144,2026-03-07,MANDI041,Ferozepur,Sugarcane,3607.0,4437.82,4022.59,3500.0,Sugarcane,14.931142857142865,False,Gurgaon Grain Market,Fatehabad,Haryana
PR011198,2026-06-14,MANDI023,,Sugarcane,3572.0,4089.0,3830.5,3500.0,sugarcane,9.442857142857145,False,Panihati APMC,Karnal,Haryana
PR005603,2026-02-04,MANDI049,Patiala,Sugarcane,3405.2,3632.0,3519.0,3500.0,sugarcane,0.5428571428571428,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR010439,2026-09-08,MANDI042,Sirsa,Mustard,5214.32,5871.0,5542.52,5650.0,Sarson,-1.9023008849557448,True,Erode Mandi,Fatehabad,Haryana
PR005195,2026-01-23,MANDI045,Ambala,Maize,2059.72,2319.6,2189.66,2090.0,Makka,4.768421052631572,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR001760,2026-03-15,,Sirsa,Mustard,5156.91,5465.0,5311.0,,सरसों,,False,,,
PR003826,2026-07-11,MANDI016,Ambala,Sugarcane,3343.42,3723.0,3533.0,3500.0,गन्ना,0.9428571428571428,False,Kulti APMC,Bathinda,Punjab
PR010134,2026-02-26,MANDI041,Ferozepur,Mustard,5700.625951995007,6043.12,5871.87,,Sarso,,False,Gurgaon Grain Market,Fatehabad,Haryana
PR001642,2026-05-19,MANDI001,Patiala,Mustard,5727.56,6820.9,6274.0,,Mustard,,False,Hyderabad Mandi,Ludhiana,Punjab
PR010996,2026-07-26,MANDI020,Jalandhar,Cotton,5636.0,6285.09,5960.3,,cotton,,False,Kadapa Mandi,Ferozepur,Punjab
PR009461,2026-05-11,MANDI015,Sirsa,Rice,1885.9025564320723,2128.0546280094154,2007.0,,Chawal,,False,Amravati Grain Market,Bathinda,Punjab
PR011559,2026-04-26,MANDI044,Ambala,Maize,2023.94,2323.53,2173.74,2090.0,corn,4.006698564593291,False,Dehri Mandi,Agra,Uttar Pradesh
PR011002,2026-07-10,MANDI027,Bathinda,Wheat,2212.0,2408.43,2310.09,,गेहूं,,False,Kochi APMC,Hisar,Haryana
PR001460,2026-02-12,MANDI026,Ludhiana,Wheat,2286.0,2532.0,2408.87,2275.0,WHEAT,5.8843956043956,False,Tadipatri Mandi,Hisar,Haryana
PR011391,2026-02-18,,Kurukshetra,Cotton,6557.53,7229.83,6893.68,6620.0,Cotton,4.134138972809672,False,,,
PR006647,2026-04-23,MANDI023,Karnal,Rice,2185.86,2329.0,2257.23,2183.0,चावल,3.400366468163079,False,Panihati APMC,Karnal,Haryana
PR007524,2026-04-30,MANDI056,Hisar,Cotton,6403.0,6764.0,6583.0,6620.0,Narma,-0.5589123867069486,True,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR007519,2026-02-03,MANDI047,,Maize,1786.08,1889.0,1837.7,2090.0,Makka,-12.071770334928228,True,Orai Market,Muzaffarnagar,Uttar Pradesh
PR003256,2026-08-23,MANDI027,,Rice,2233.69,2721.0,2477.12,2183.0,चावल,13.473202015574891,False,Kochi APMC,Hisar,Haryana
PR010536,2026-07-20,MANDI055,Ambala,Sugarcane,3445.75,4051.0,3748.49,3500.0,Ganna,7.09971428571428,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR002158,2026-04-04,,Patiala,Rice,2217.27,2731.39,2474.33,,Chawal,,False,,,
PR001196,2026-03-08,MANDI031,Kurukshetra,Maize,1943.0,2118.63,2030.98,2090.0,corn,-2.823923444976076,True,Nangloi Jat Mandi,Sirsa,Haryana
PR010102,2026-04-18,MANDI002,Ferozepur,Maize,2052.71,2435.37,2244.04,2090.0,मक्का,7.370334928229663,False,Solapur Mandi,Ludhiana,
PR011580,2026-03-20,MANDI052,Fatehabad,Rice,2008.08,2501.0,2254.76,,Dhaan,,False,Kakinada APMC,Saharanpur,Uttar Pradesh
PR004395,2026-05-01,MANDI002,Jalandhar,Maize,1819.25,2119.19,1969.0,2090.0,Maize,-5.789473684210527,True,Solapur Mandi,Ludhiana,
PR000372,2026-08-08,MANDI009,Ferozepur,Wheat,2065.0,2242.42,2153.776067213754,2275.0,WHEAT,-5.328524518076757,True,Jamshedpur APMC,Jalandhar,Punjab
PR005601,2026-05-15,MANDI037,,Rice,1941.5009627123209,2254.64,2098.0,2183.0,Rice,-3.893724232707284,True,Jorhat Grain Market,Kurukshetra,Haryana
PR006165,2026-06-17,MANDI032,Kurukshetra,Wheat,2049.36,2223.84,2137.0,2275.0,Gehun,-6.065934065934066,True,Chapra Grain Market,,Haryana
PR000683,2026-07-10,MANDI028,Moga,Sugarcane,3673.22,4385.0,4029.2,3500.0,गन्ना,15.119999999999994,False,Machilipatnam APMC,Hisar,Haryana
PR006701,2026-05-24,MANDI035,Ferozepur,Rice,1902.31,2217.03,2059.67,2183.0,paddy,-5.649564819056342,True,Guntakal Mandi,Ambala,Haryana
PR004549,2026-06-17,,Jalandhar,Rice,2081.217648601048,2462.0,,2183.0,धान,,False,,,
PR010409,2026-04-01,MANDI015,Ludhiana,Cotton,6805.0,8305.24,7555.0,6620.0,कपास,14.123867069486405,False,Amravati Grain Market,Bathinda,Punjab
PR010537,2026-01-01,MANDI039,Sirsa,Maize,2118.79,2579.0,2348.7,2090.0,मक्का,12.377990430622,False,Anand Grain Market,,Haryana
PR002661,2026-07-26,MANDI023,Sirsa,Maize,1925.97,2335.0,2131.0,2090.0,Corn,1.961722488038277,False,Panihati APMC,Karnal,Haryana
PR006147,2026-07-09,MANDI011,Jalandhar,Cotton,6106.22,7427.63,6767.0,6620.0,कपास,2.2205438066465257,False,Arrah Mandi,Patiala,Punjab
PR010116,2026-07-06,MANDI025,,Rice,1965.04,2206.0,2085.36,,paddy,,False,Dindigul APMC,Karnal,Haryana
PR003298,2026-01-01,MANDI004,,Cotton,6673.83,7825.48,7249.66,6620.0,Narma,9.511480362537762,False,Khandwa Grain Market,Ludhiana,Punjab
PR000473,2026-04-16,MANDI006,Hisar,Rice,2041.0,2531.25,2285.95,2183.0,Chawal,4.715987173614284,False,Kochi Mandi,Amritsar,Punjab
PR006521,2026-07-19,MANDI050,Kurukshetra,Maize,1880.6,2004.0,1942.5043754022104,2090.0,Corn,-7.057206918554527,True,Durg Market,Muzaffarnagar,Uttar Pradesh
PR008399,2026-08-05,MANDI030,Ferozepur,Cotton,,7377.68,6905.0,,Narma,,False,Patiala APMC,Sirsa,
PR011328,2026-04-08,MANDI025,Ludhiana,Mustard,5668.38,6090.920515263565,5879.65,5650.0,Mustard,4.064601769911498,False,Dindigul APMC,Karnal,Haryana
PR000087,2026-03-23,MANDI048,Ludhiana,Cotton,5993.0,6870.79,6432.11,6620.0,cotton,-2.8382175226586157,True,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR009504,2026-05-01,MANDI025,Amritsar,Sugarcane,3643.67,4105.87,3874.77,3500.0,Ganne,10.707714285714284,False,Dindigul APMC,Karnal,Haryana
PR002633,2026-04-11,MANDI048,Patiala,Mustard,,6366.36,5749.0,5650.0,mustard,1.7522123893805308,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR011155,2026-05-29,MANDI044,Sirsa,Wheat,2091.78,2298.7,2195.0,,Wheat,,False,Dehri Mandi,Agra,Uttar Pradesh
PR002977,2026-08-12,MANDI025,Jalandhar,Maize,1856.830697550591,2300.34,2079.0,2090.0,मक्का,-0.5263157894736842,True,Dindigul APMC,Karnal,Haryana
PR003061,2026-04-05,MANDI035,,Cotton,6615.0,8247.0,7431.0,6620.0,Cotton,12.250755287009063,False,Guntakal Mandi,Ambala,Haryana
PR010808,2026-02-25,MANDI044,Jalandhar,Cotton,5675.0,6676.39,6176.0,6620.0,Cotton,-6.706948640483383,True,Dehri Mandi,Agra,Uttar Pradesh
PR008148,2026-03-01,MANDI050,Hisar,Wheat,2065.742650526849,2357.97,2211.86,2275.0,Gehun,-2.77538461538461,True,Durg Market,Muzaffarnagar,Uttar Pradesh
PR001112,2026-01-06,MANDI057,Ludhiana,Mustard,4954.35,5285.98,5120.16,,सरसों,,False,Gorakhpur APMC,Bareilly,
PR000480,2026-08-05,,,Wheat,2339.15,2883.21,2611.18,2275.0,Kanak,14.77714285714285,False,,,
PR003719,2026-04-07,MANDI004,Hisar,Wheat,2000.402965532587,2315.72,2158.06,2275.0,Wheat,-5.140219780219782,True,Khandwa Grain Market,Ludhiana,Punjab
PR005664,2026-03-04,MANDI052,,Wheat,1978.57,2335.34,2156.96,2275.0,गेहूं,-5.188571428571427,True,Kakinada APMC,Saharanpur,Uttar Pradesh
PR009185,2026-02-20,,Ambala,Cotton,6471.14,8034.33,7252.74,6620.0,cotton,9.55800604229607,False,,,
PR011351,2026-06-18,,,Maize,2147.86,2567.0,2357.245505134594,2090.0,Corn,12.786866274382495,False,,,
PR011437,2026-06-11,MANDI048,Amritsar,Mustard,5730.97,6198.87,5964.92,5650.0,mustard,5.573805309734515,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR000735,2026-06-12,MANDI042,Jalandhar,Wheat,1954.45273166316,2282.0,2118.1,,Kanak,,False,Erode Mandi,Fatehabad,Haryana
PR001158,2026-07-10,MANDI012,Jalandhar,Wheat,,2364.65,,2275.0,Kanak,,False,Gaya Grain Market,Patiala,Punjab
PR008953,2026-04-13,MANDI055,Kurukshetra,Wheat,1960.0,2375.76,2168.0,,wheat,,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR003584,2026-02-01,MANDI031,,Wheat,2302.97,2842.62,2572.8,2275.0,WHEAT,13.0901098901099,False,Nangloi Jat Mandi,Sirsa,Haryana
PR004377,2026-05-06,MANDI042,Sirsa,Cotton,6133.721419008144,6541.37,6338.0,6620.0,कपास,-4.259818731117824,True,Erode Mandi,Fatehabad,Haryana
PR005393,2026-06-11,,Ferozepur,Cotton,6785.0,7586.0,7186.0,6620.0,Narma,8.549848942598187,False,,,
PR004250,2026-06-02,MANDI050,Jalandhar,Wheat,2045.8196408766655,2233.148324971373,2139.483982924019,2275.0,GEHUN,-5.956748003339821,True,Durg Market,Muzaffarnagar,Uttar Pradesh
PR006608,2026-04-12,MANDI039,Fatehabad,Sugarcane,3250.79,3889.0,3569.98,,sugarcane,,False,Anand Grain Market,,Haryana
PR000680,2026-08-17,MANDI020,Fatehabad,Sugarcane,3523.19,3710.14,3616.67,3500.0,Ganne,3.3334285714285734,False,Kadapa Mandi,Ferozepur,Punjab
PR011602,2026-06-21,MANDI013,Fatehabad,Cotton,5883.6,7165.0,,6620.0,कपास,,False,Aurangabad Market,Patiala,Punjab
PR003767,2026-06-08,MANDI025,Sirsa,Rice,2222.41,,2305.019968012686,2183.0,Paddy,5.589554192060748,False,Dindigul APMC,Karnal,Haryana
PR003326,2026-05-20,MANDI015,,Wheat,2257.063191755116,2665.44,2461.25,2275.0,गेहूं,8.186813186813186,False,Amravati Grain Market,Bathinda,Punjab
PR011079,2026-05-07,MANDI014,,Sugarcane,3280.280525355578,3699.22,3489.75,,Ganna,,False,Bathinda Grain Market,Patiala,Punjab
