record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_raw,price_vs_msp_pct,below_msp
PR000937,2026-01-17,MANDI039,Amritsar,Wheat,2074.84,2458.0,2266.0,2275.0,wheat,-0.3956043956043956,True
PR005816,2026-06-18,MANDI002,,Cotton,6574.0,8200.82,7387.0,6620.0,cotton,11.586102719033233,False
PR008034,2026-05-11,MANDI032,Jalandhar,Cotton,6505.43,7695.14,7100.28,6620.0,cotton,7.254984894259815,False
PR006636,2026-05-30,MANDI035,Bathinda,Cotton,5948.859809881207,6867.0,6408.1,,Kapas,,False
PR007525,2026-05-24,MANDI007,Sirsa,Mustard,4988.0,5794.22,5391.0,5650.0,mustard,-4.584070796460177,True
PR011948,2026-04-28,MANDI021,Bathinda,Wheat,2349.0,2494.46,2421.5,,गेहूं,,False
PR009761,2026-05-02,MANDI001,Ludhiana,Rice,2216.37,2444.964309608373,2330.67,2183.0,paddy,6.764544205222174,False
PR011421,2026-06-23,,Bathinda,Sugarcane,3050.07,3562.0,3306.0,3500.0,Ganna,-5.542857142857143,True
PR000923,2026-06-07,MANDI022,Moga,Mustard,5500.0,6105.22,5802.52,5650.0,Sarson,2.6994690265486803,False
PR011719,2026-08-12,,Karnal,Wheat,,2414.45,2296.0,2275.0,wheat,0.9230769230769231,False
PR005339,2026-06-19,MANDI002,,Rice,2084.3,2259.69,2171.99,,धान,,False
PR010470,2026-06-22,MANDI050,Ferozepur,Mustard,5582.63,6131.0,5857.0,5650.0,Mustard,3.6637168141592924,False
PR007965,2026-09-02,MANDI009,Fatehabad,Sugarcane,3168.05,3828.4,3498.0,3500.0,Ganna,-0.05714285714285715,True
PR010250,2026-05-06,MANDI010,Ambala,Sugarcane,3160.0,3938.66,3549.267329592042,3500.0,Sugarcane,1.4076379883440624,False
PR006972,2026-06-11,MANDI023,Kurukshetra,Basmati,2207.88,,2416.47,2183.0,Basmati,10.694915254237278,False
PR010586,2026-07-17,MANDI012,Bathinda,Cotton,,6469.71,,6620.0,Kapas,,False
PR001662,2026-01-16,MANDI019,Bathinda,Basmati,1992.0,2354.0,2172.66,2183.0,Basmati,-0.47366010077875154,True
PR008794,2026-08-28,MANDI047,,Wheat,2001.0,2203.0,2102.03,,WHEAT,,False
PR000916,2026-04-12,MANDI019,Ferozepur,Maize,1850.0,2204.47,2027.24,2090.0,corn,-3.0028708133971285,True
PR002474,2026-06-03,MANDI013,Moga,Maize,2014.6,2325.47,2170.03,2090.0,Corn,3.829186602870823,False
PR005570,2026-05-01,MANDI056,Moga,Cotton,5805.38,6288.07,6046.72,6620.0,Kapas,-8.659818731117822,True
PR002714,2026-05-26,MANDI049,Moga,Rice,2127.6039390006285,2572.67,2350.13,2183.0,Rice,7.6559780119102205,False
PR006394,2026-05-01,MANDI055,Moga,Cotton,6413.567086088405,8013.9,,6620.0,Kapas,,False
PR000409,2026-02-03,MANDI039,Amritsar,Wheat,2280.0,2674.1677688714785,2477.08,2275.0,Wheat,8.88263736263736,False
PR006775,2026-08-14,MANDI022,,Wheat,2091.76,2546.26,2319.009279586182,2275.0,Kanak,1.9344738279640414,False
PR010410,2026-06-28,MANDI029,Amritsar,Rice,2135.1894355234685,2439.96,2288.0,2183.0,Paddy,4.809894640403115,False
PR007404,2026-07-13,,Sirsa,Mustard,5100.0,6282.0,5691.06,5650.0,Sarso,0.7267256637168212,False
PR003642,2026-05-22,MANDI013,Ferozepur,Cotton,6780.92,8231.29,7506.1,6620.0,Kapas,13.385196374622362,False
PR010912,2026-06-30,MANDI038,Amritsar,Sugarcane,3124.03,3759.0,3441.29,3500.0,sugarcane,-1.6774285714285724,True
PR010907,2026-02-03,MANDI036,Moga,Basmati,2167.0,2631.71,2399.4,2183.0,Basmati,9.9129638112689,False
PR009055,2026-02-02,MANDI015,Jalandhar,Maize,2048.62,2495.69,2272.159464157935,,मक्का,,False
PR007735,2026-01-07,MANDI048,Moga,Maize,1795.31,2110.7,1953.01,2090.0,Makki,-6.554545454545455,True
PR003772,2026-02-07,MANDI050,Fatehabad,Mustard,4858.28,5504.4,5181.34,5650.0,Sarso,-8.294867256637167,True
PR004839,2026-04-10,MANDI031,Jalandhar,Sugarcane,3493.0,4153.72,,3500.0,Ganna,,False
PR009306,2026-08-26,MANDI029,Kurukshetra,Maize,2010.0,2333.0,2171.46,2090.0,Makki,3.8976076555023944,False
PR007875,2026-08-28,MANDI001,Patiala,Wheat,2028.48,2535.0,2282.0,2275.0,Wheat,0.3076923076923077,False
PR006579,2026-07-02,MANDI034,Ferozepur,Rice,2060.087907550838,2567.291850168524,2313.69,,Chawal,,False
PR004445,2026-06-06,MANDI011,Ferozepur,Mustard,5197.47,6230.03595891309,,5650.0,mustard,,False
PR008088,2026-02-09,,Fatehabad,Wheat,2138.0,2483.1686957203992,2310.77,,GEHUN,,False
PR002138,2026-09-02,MANDI007,Jalandhar,Sugarcane,3437.0,3815.94,,3500.0,Ganne,,False
PR006585,2026-07-01,MANDI006,,Maize,2112.1894070725557,2564.34,2338.26,2090.0,Makka,11.878468899521542,False
PR005582,2026-03-31,MANDI051,Ferozepur,Wheat,1938.75,2364.0,2151.424364169544,2275.0,गेहूं,-5.43189608045961,True
PR004573,2026-02-27,MANDI007,Ferozepur,Mustard,5304.0,6079.69,5692.0,5650.0,mustard,0.7433628318584071,False
PR011498,2026-06-16,MANDI023,Sirsa,Maize,1853.2882857697696,2165.66,2009.47,2090.0,Maize,-3.8531100478468887,True
PR003736,2026-07-29,MANDI005,,Sugarcane,3287.0,3835.13,3561.0,3500.0,Ganna,1.7428571428571429,False
PR000581,2026-02-19,MANDI003,Moga,Cotton,6914.44,8109.054404371883,7511.75,,Cotton,,False
PR010609,2026-04-17,MANDI032,Karnal,Cotton,6679.0,,7230.09,6620.0,Cotton,9.215861027190336,False
PR001496,2026-02-21,MANDI044,,Wheat,2000.46,2177.996480925447,2089.0,2275.0,Wheat,-8.175824175824175,True
PR004016,2026-02-05,MANDI031,Amritsar,Cotton,6292.96,7403.0,6848.0,6620.0,Kapas,3.444108761329305,False
PR008858,2026-08-02,MANDI011,Amritsar,Rice,1909.4757034210702,2154.98,2032.0,2183.0,Dhaan,-6.917086578103528,True
PR005174,2026-06-03,MANDI053,Moga,Basmati,1914.11,2310.68,2112.4,2183.0,Basmati,-3.2340815391662807,True
PR011289,2026-01-05,MANDI035,Ferozepur,Wheat,2266.93,2771.0,2519.2,2275.0,GEHUN,10.734065934065926,False
PR000595,2026-04-09,MANDI014,Karnal,Mustard,5306.89,5756.07,5531.48,,mustard,,False
PR007447,2026-08-12,,,Cotton,5911.01,6825.89,6368.0,6620.0,Cotton,-3.8066465256797586,True
PR010177,2026-01-29,MANDI051,Ambala,Sugarcane,3580.918321968989,3766.17,3674.0,3500.0,गन्ना,4.9714285714285715,False
PR011150,2026-07-21,MANDI047,Ambala,Sugarcane,3583.0,3847.92,3715.35,,Sugarcane,,False
PR010673,2026-08-11,MANDI044,Karnal,Sugarcane,3249.0,3684.0,3466.0,3500.0,Sugarcane,-0.9714285714285713,True
PR001897,2026-02-17,MANDI028,Moga,Maize,1826.0,2171.0,,2090.0,Corn,,False
PR005122,2026-02-10,,Bathinda,Wheat,2343.0,2848.55,2595.86,2275.0,गेहूं,14.10373626373627,False
PR006595,2026-03-31,MANDI018,Ludhiana,Mustard,5246.0,5956.0,5600.77,5650.0,Sarso,-0.8713274336283109,True
PR009798,2026-08-06,MANDI040,Patiala,Wheat,2225.92,2534.59,2380.26,,Kanak,,False
PR005521,2026-02-15,MANDI016,Jalandhar,Basmati,2153.93,,2298.34,2183.0,Basmati,5.283554741181867,False
PR004540,2026-06-08,MANDI042,Ferozepur,Wheat,2020.0,2216.16,2117.9,2275.0,WHEAT,-6.905494505494501,True
PR011348,2026-04-01,MANDI056,Kurukshetra,Cotton,5793.01,6680.55,6237.0,6620.0,Narma,-5.785498489425982,True
PR006597,2026-07-21,MANDI035,Bathinda,Mustard,5605.55,6237.6,5922.0,5650.0,Mustard,4.814159292035399,False
PR001599,2026-01-22,MANDI019,Sirsa,Rice,1901.4257792244362,2299.2232579116253,2100.32,2183.0,धान,-3.7874484654145597,True
PR002984,2026-04-26,,Kurukshetra,Wheat,2282.0,2599.0,2441.0,2275.0,GEHUN,7.2967032967032965,False
PR000892,2026-08-29,MANDI030,Ludhiana,Wheat,2175.46,2531.0,2353.0,2275.0,Gehun,3.428571428571429,False
PR004439,2026-04-10,MANDI001,Ferozepur,Cotton,6912.16,8083.0,7497.69,6620.0,Cotton,13.258157099697879,False
PR008355,2026-06-28,MANDI028,,Wheat,1997.92,,2235.85,2275.0,Wheat,-1.720879120879125,True
PR010022,2026-03-13,MANDI028,Jalandhar,Cotton,6182.17,7151.0,6666.41,6620.0,Cotton,0.7010574018126867,False
PR000348,2026-08-04,MANDI031,Kurukshetra,Mustard,5063.11,6193.61,5628.36,5650.0,Sarson,-0.38300884955752795,True
PR003679,2026-01-18,MANDI033,Kurukshetra,Cotton,5750.0,7015.72,,6620.0,Cotton,,False
PR007499,2026-08-30,MANDI028,,Mustard,5177.0,6387.0,5781.62,,सरसों,,False
PR003409,2026-08-17,MANDI028,Sirsa,Mustard,4907.7548983719125,5642.0,5275.13,,सरसों,,False
PR005424,2026-06-07,,Bathinda,Cotton,5703.266294426099,6455.376489008087,6079.321391717093,6620.0,Narma,-8.167350578291641,True
PR004848,2026-07-28,,Fatehabad,Wheat,2297.21,2633.91,2465.5573436273517,2275.0,Wheat,8.376146972630842,False
PR005909,2026-08-25,MANDI007,Amritsar,Rice,2191.45,2732.13,2462.0,2183.0,Chawal,12.780577187356847,False
PR009913,2026-05-13,MANDI051,Ludhiana,Maize,1797.62,1975.87,1886.74,2090.0,corn,-9.725358851674642,True
PR002405,2026-05-03,MANDI016,Karnal,Mustard,5865.0,6633.0,6249.0,5650.0,mustard,10.601769911504425,False
PR009842,2026-01-06,MANDI021,Kurukshetra,Sugarcane,3594.89,3861.0,3727.84,,Sugarcane,,False
PR005593,2026-01-12,MANDI028,Kurukshetra,Sugarcane,3508.0,3853.0,3680.07,3500.0,Ganne,5.1448571428571475,False
PR007004,2026-08-05,MANDI003,,Cotton,6712.2,7943.0,7327.75,6620.0,कपास,10.691087613293051,False
PR009652,2026-05-13,MANDI032,Fatehabad,Cotton,6474.73,7386.24,6930.48,6620.0,कपास,4.690030211480356,False
PR009152,2026-03-04,MANDI036,Kurukshetra,Maize,1950.0,2365.0,2157.65,2090.0,Maize,3.2368421052631624,False
PR008483,2026-02-01,MANDI045,Kurukshetra,Mustard,5774.12,6147.0,5960.43,5650.0,Sarson,5.494336283185846,False
PR006716,2026-02-08,MANDI017,,Wheat,2231.4281663850975,2622.85,2427.14,,Gehun,,False
PR004738,2026-05-27,MANDI030,Hisar,Cotton,6924.893844091284,8295.0,7610.02,6620.0,cotton,14.954984894259827,False
PR000379,2026-02-21,MANDI002,Jalandhar,Rice,2213.68,,2288.05,2183.0,धान,4.812185066422363,False
PR002091,2026-06-23,MANDI019,Patiala,Maize,2102.61,2362.0,2232.12,2090.0,मक्का,6.799999999999995,False
PR008987,2026-09-09,MANDI020,Fatehabad,Maize,2130.77,2471.08,2300.93,2090.0,मक्का,10.092344497607646,False
PR006014,2026-05-01,MANDI041,Fatehabad,Cotton,5995.0,6618.0,6306.3,6620.0,Kapas,-4.738670694864046,True
PR009068,2026-03-30,MANDI005,Bathinda,Cotton,6550.8,7941.0,7245.79,6620.0,Kapas,9.453021148036253,False
PR006081,2026-05-21,MANDI033,Ferozepur,Mustard,4889.21,5229.89,5059.55,5650.0,सरसों,-10.450442477876102,True
PR004890,2026-08-06,MANDI049,Ludhiana,Cotton,6582.03,8219.38,7401.0,6620.0,Cotton,11.797583081570998,False
PR009215,2026-07-11,MANDI041,Ferozepur,Mustard,5265.451498029301,6089.0,5677.23,5650.0,Sarso,0.48194690265485957,False
PR007839,2026-04-08,MANDI053,Kurukshetra,Sugarcane,3530.98,4260.22,3896.0,3500.0,Ganne,11.314285714285715,False
PR002723,2026-08-17,MANDI010,Karnal,Cotton,5859.0,6612.0,,6620.0,cotton,,False
PR004740,2026-04-04,MANDI010,,Maize,2187.0,2426.2916289139353,2307.0,2090.0,Makki,10.382775119617225,False
PR006390,2026-01-15,MANDI028,Karnal,Cotton,6291.0,7129.844053290254,6710.62,,Narma,,False
PR000094,2026-02-14,MANDI018,Ferozepur,Rice,2101.0,2583.98,2342.0,2183.0,Rice,7.2835547411818595,False
PR008454,2026-03-01,MANDI020,Amritsar,Mustard,5176.0,5909.52,5542.637807226309,5650.0,Sarson,-1.9002158013042705,True
PR005827,2026-06-25,MANDI005,Ludhiana,Mustard,4990.0,6195.0,5592.56,5650.0,सरसों,-1.0166371681415858,True
PR004133,2026-01-16,MANDI010,Hisar,Sugarcane,3310.44,3791.1539551219407,3550.8,,Sugarcane,,False
PR003632,2026-06-08,MANDI017,Amritsar,Mustard,5724.03,6420.75,6072.0,5650.0,Mustard,7.469026548672566,False
PR011856,2026-04-30,MANDI032,Ludhiana,Cotton,6424.35,6890.0,6657.38,6620.0,कपास,0.5646525679758324,False
PR005683,2026-08-25,MANDI015,,Rice,2024.3566079023592,2374.91,2199.63,2183.0,Chawal,0.7617956939990889,False
PR007276,2026-05-16,MANDI033,Hisar,Rice,1906.12,2374.16,2140.136901733467,,Dhaan,,False
PR011733,2026-02-22,MANDI011,,Sugarcane,3273.88,3510.47,3392.18,,Ganna,,False
PR007747,2026-01-12,MANDI052,Patiala,Wheat,2354.052697834721,2758.71,2556.38,2275.0,गेहूं,12.368351648351652,False
PR004461,2026-05-07,MANDI025,Ambala,Sugarcane,3271.0,3973.0,3622.25,,गन्ना,,False
PR004209,2026-08-09,MANDI021,Moga,Wheat,2054.0,2350.1,2201.94,2275.0,wheat,-3.211428571428569,True
PR004004,2026-04-07,MANDI053,,Wheat,2101.67,2427.43,2264.55,2275.0,wheat,-0.4593406593406514,True
PR002358,2026-01-17,MANDI053,Ferozepur,Maize,2175.0,2313.09,2244.0,2090.0,Corn,7.368421052631578,False
PR009588,2026-07-18,MANDI052,Moga,Sugarcane,3257.0,3825.0,3540.85,3500.0,sugarcane,1.1671428571428546,False
PR000948,2026-04-28,MANDI048,Kurukshetra,Maize,1812.05,2201.227624777099,2007.0,,Maize,,False
PR005482,2026-06-19,MANDI036,Patiala,Maize,2193.3,2469.85,2331.57,2090.0,Corn,11.558373205741635,False
PR008062,2026-07-24,MANDI026,Jalandhar,Wheat,1953.0,2253.0,2103.39,2275.0,wheat,-7.5432967032967095,True
PR004248,2026-05-04,MANDI009,Patiala,Maize,2140.0,2453.0,2296.4305183873703,2090.0,Makki,9.877058296046425,False
PR011865,2026-03-23,MANDI033,,Maize,2178.0,2695.36,2436.6338122633215,2090.0,Makka,16.585349869058444,False
PR008421,2026-06-15,MANDI051,Ambala,Rice,1916.53,2076.477322711451,1996.5044785676992,2183.0,Paddy,-8.543083895203887,True
PR011606,2026-03-07,,Ferozepur,Maize,2024.0,2214.8385472679033,2120.0,2090.0,Makki,1.4354066985645932,False
PR007852,2026-09-04,MANDI006,Amritsar,Rice,2226.064661410877,2395.65,2311.0,2183.0,Chawal,5.863490609253321,False
PR004337,2026-05-30,,Karnal,Mustard,,6391.208073571549,,,mustard,,False
PR001073,2026-02-03,MANDI029,Fatehabad,Sugarcane,3584.81,4379.0,3982.0,3500.0,Ganne,13.77142857142857,False
PR009899,2026-08-06,MANDI031,Jalandhar,Cotton,,6235.78,,6620.0,Cotton,,False
PR004879,2026-06-10,MANDI014,Ferozepur,Sugarcane,3421.11,,3739.7,3500.0,Ganna,6.848571428571423,False
PR000828,2026-05-30,MANDI039,Amritsar,Rice,1863.0,,1936.06,2183.0,Dhaan,-11.311956023820432,True
PR006106,2026-05-20,MANDI047,Fatehabad,Wheat,2157.4375513293808,2526.0,2341.67,2275.0,गेहूं,2.930549450549454,False
PR002314,2026-04-27,MANDI054,Ferozepur,Wheat,2024.01,2244.95,2134.48,2275.0,Wheat,-6.176703296703296,True
PR004314,2026-07-16,MANDI042,Ludhiana,Sugarcane,3493.0,3957.0,3725.0,,गन्ना,,False
PR010019,2026-06-11,MANDI012,Ferozepur,Cotton,6637.49,7987.54,7312.52,,कपास,,False
PR006996,2026-07-09,MANDI039,Ferozepur,Cotton,6373.0,7623.85,6998.33,,Cotton,,False
PR000249,2026-03-07,,Amritsar,Sugarcane,2980.0,3442.66,3211.44,3500.0,गन्ना,-8.244571428571428,True
PR010165,2026-06-07,MANDI054,Moga,Wheat,1983.3,2160.0,2071.7972193745063,2275.0,WHEAT,-8.931990357164556,True
PR007348,2026-03-04,MANDI034,Ludhiana,Cotton,5785.21,6347.78,6066.49,6620.0,Kapas,-8.361178247734143,True
PR010835,2026-05-29,MANDI036,,Maize,1789.54,2174.0,,2090.0,corn,,False
PR004065,2026-02-14,MANDI019,Bathinda,Sugarcane,3545.71,4379.0,3962.0,,sugarcane,,False
PR008595,2026-03-08,MANDI049,Sirsa,Sugarcane,3585.0,3984.7984499405243,3784.69,,Sugarcane,,False
PR001729,2026-07-11,MANDI020,Ambala,Sugarcane,3639.98,3917.0,3778.55,3500.0,Ganne,7.958571428571434,False
PR006560,2026-01-02,MANDI015,Kurukshetra,Maize,2049.0,2376.19,2212.54,2090.0,corn,5.86315789473684,False
PR006170,2026-04-06,MANDI003,,Sugarcane,,,3466.8326738814385,3500.0,गन्ना,-0.9476378891017573,True
PR011006,2026-02-02,MANDI030,,Maize,1884.0,2140.0,2012.05,2090.0,मक्का,-3.729665071770337,True
PR006464,2026-01-28,MANDI020,Ambala,Rice,2148.0,2536.91,2342.42,2183.0,चावल,7.302794319743476,False
PR011045,2026-07-10,MANDI056,Kurukshetra,Rice,2251.0,2491.0,2371.0,2183.0,Chawal,8.612001832340816,False
PR006949,2026-07-08,MANDI035,Amritsar,Mustard,5496.0,6380.0,5938.22,,Sarson,,False
PR007877,2026-03-03,MANDI006,Karnal,Sugarcane,3455.0,4060.73,3757.8055531114624,3500.0,Sugarcane,7.365872946041782,False
PR006973,2026-01-17,MANDI034,Hisar,Mustard,5352.53,5865.0,5609.0,5650.0,Sarson,-0.7256637168141593,True
PR004792,2026-03-20,MANDI048,Ambala,Basmati,2132.0,2328.0,2230.0180904474746,,Basmati,,False
PR001546,2026-02-11,MANDI044,Jalandhar,Sugarcane,3618.34,3973.17,3795.75,3500.0,Ganne,8.450000000000001,False
PR011173,2026-03-28,MANDI057,Fatehabad,Maize,2027.0,2327.0,2176.73,,Maize,,False
PR000213,2026-04-22,,Bathinda,Maize,2025.0407629271315,2218.0,2121.67,2090.0,मक्का,1.5153110047846925,False
PR009534,2026-01-17,MANDI004,Karnal,Maize,2136.75,2508.0,2322.0,,Makki,,False
PR006762,2026-03-01,MANDI052,Fatehabad,Maize,1989.7420256616524,2196.0,2092.6528396932986,2090.0,मक्का,0.1269301288659605,False
PR007317,2026-06-06,MANDI048,Bathinda,Cotton,6429.956239168812,8018.37,7224.16,6620.0,Narma,9.126283987915405,False
PR002384,2026-05-06,MANDI050,Moga,Cotton,6555.58,7857.56,7206.57,6620.0,Kapas,8.860574018126883,False
PR001669,2026-08-30,MANDI004,Karnal,Basmati,2230.92,,2490.2,2183.0,Basmati,14.072377462207964,False
PR000742,2026-02-07,,,Mustard,5003.65,5690.0,5346.76,5650.0,सरसों,-5.367079646017695,True
PR001163,2026-05-13,MANDI042,Amritsar,Cotton,6332.0,7375.0,6853.29,6620.0,Kapas,3.5240181268882167,False
PR009611,2026-03-19,MANDI006,Ferozepur,Rice,2111.0,2591.0,2351.13,2183.0,Dhaan,7.701786532295012,False
PR002757,2026-05-08,MANDI048,Ferozepur,Rice,2017.65,2146.19,,2183.0,Paddy,,False
PR006722,2026-02-27,MANDI007,Moga,Cotton,5967.0,7282.0,,6620.0,कपास,,False
PR011693,2026-06-29,MANDI046,Jalandhar,Sugarcane,3374.0,3546.55,3460.0,3500.0,गन्ना,-1.1428571428571428,True
PR010685,2026-07-11,MANDI051,,Cotton,6017.81,7325.0,6671.48,6620.0,Narma,0.7776435045317155,False
PR003245,2026-05-31,MANDI038,,Rice,2259.0,2486.41,2372.679864674289,2183.0,Chawal,8.688953947516678,False
PR003508,2026-04-29,MANDI029,Karnal,Maize,2054.39,2471.72,2263.0557381300273,2090.0,Makki,8.280178857896042,False
PR011930,2026-04-23,,Jalandhar,Cotton,6083.02891662705,7341.324525870937,6712.0,6620.0,Cotton,1.3897280966767371,False
PR010237,2026-08-06,MANDI056,,Sugarcane,3467.18,4198.6,,3500.0,Sugarcane,,False
PR000482,2026-06-27,MANDI049,,Mustard,5514.14,6288.0,5901.0,,सरसों,,False
PR000396,2026-01-13,MANDI044,,Cotton,6359.0,7159.56,6759.4869261309395,6620.0,Kapas,2.1070532648178175,False
PR007792,2026-08-25,MANDI047,Kurukshetra,Mustard,4858.768865499172,6046.0,5452.0,,Sarson,,False
PR007934,2026-07-06,MANDI008,Jalandhar,Sugarcane,,4467.05,4051.07,3500.0,Ganna,15.744857142857146,False
PR000847,2026-04-17,MANDI023,Moga,Sugarcane,3104.0,3415.57,3259.7,3500.0,गन्ना,-6.86571428571429,True
PR003799,2026-03-19,MANDI022,Karnal,Cotton,6813.77,8303.43,7559.0,6620.0,Narma,14.18429003021148,False
PR007836,2026-04-08,MANDI042,Sirsa,Mustard,5154.62,6383.1,5769.0,5650.0,Sarso,2.1061946902654864,False
PR003834,2026-06-25,MANDI015,Amritsar,Wheat,2059.16,2430.62,2245.0,2275.0,WHEAT,-1.3186813186813187,True
PR000629,2026-03-28,MANDI028,,Maize,2074.0,2461.0,2267.0740542762046,2090.0,corn,8.472442788335147,False
PR008861,2026-07-26,,Patiala,Cotton,5664.88,6613.0,6139.0,6620.0,cotton,-7.265861027190332,True
PR006500,2026-05-28,MANDI036,Amritsar,Cotton,5930.83,6458.75,6194.79,6620.0,Cotton,-6.423111782477342,True
PR000242,2026-06-23,MANDI005,Patiala,Maize,2129.0,2468.0,2298.36,2090.0,Makki,9.969377990430628,False
PR010463,2026-04-19,MANDI056,Sirsa,Maize,2185.0,2499.7255154897057,2342.52025392837,2090.0,Corn,12.082308800400481,False
PR004595,2026-09-09,MANDI044,Ludhiana,Basmati,2148.54,2425.0,2287.0,2183.0,Basmati,4.764086120018323,False
PR002520,2026-04-05,MANDI027,Kurukshetra,Mustard,5642.0,6937.37,6289.800671089331,5650.0,Sarson,11.323905682997017,False
PR008558,2026-05-24,MANDI054,Ambala,Mustard,5416.0,6062.7,5739.335604800961,5650.0,mustard,1.5811611469196625,False
PR005167,2026-08-22,MANDI048,Fatehabad,Wheat,2108.0,2602.7880248119886,2356.0,2275.0,GEHUN,3.5604395604395607,False
PR004886,2026-01-08,MANDI048,,Sugarcane,3203.9,3912.0,3557.96,,Ganna,,False
PR009612,2026-08-26,MANDI011,Sirsa,Cotton,5825.0,6213.1,6019.03,6620.0,Narma,-9.078096676737164,True
PR008506,2026-01-16,MANDI051,Kurukshetra,Maize,2029.11,2228.0,2129.0,2090.0,Makka,1.8660287081339715,False
PR005965,2026-07-08,MANDI040,Kurukshetra,Maize,1861.0,2007.3,1934.0,,Makka,,False
PR010007,2026-06-21,MANDI017,Ludhiana,Cotton,5829.0,6967.657846548809,6398.38,,Kapas,,False
PR011142,2026-03-27,MANDI009,Ambala,Cotton,6328.0,7640.0,6984.277964494723,6620.0,Cotton,5.502688285418779,False
PR003692,2026-07-09,MANDI055,Kurukshetra,Mustard,4950.0,5531.0,5240.8,5650.0,mustard,-7.242477876106192,True
PR002145,2026-03-29,MANDI052,Ferozepur,Mustard,,6830.45,6185.49,5650.0,सरसों,9.477699115044244,False
PR011478,2026-03-27,MANDI014,Ludhiana,Cotton,6690.69,7531.940605389672,7111.0,,कपास,,False
PR007575,2026-03-26,MANDI037,,Sugarcane,3366.0,3594.24,3479.93,,Ganna,,False
PR005614,2026-05-03,MANDI031,Sirsa,Rice,2237.33,2552.61,2395.0,2183.0,paddy,9.711406321575813,False
PR007339,2026-04-23,MANDI014,Ferozepur,Sugarcane,3479.94,3709.8230096803645,3594.8792205182244,3500.0,Sugarcane,2.7108348719492694,False
PR009822,2026-06-19,MANDI025,Bathinda,Rice,2150.53,2448.93,2299.73,2183.0,Dhaan,5.347228584516721,False
PR010421,2026-04-12,MANDI042,Ambala,Sugarcane,3254.58,3592.0,3423.23,3500.0,Ganne,-2.1934285714285706,True
PR001958,2026-06-08,,Moga,Mustard,4970.36,5990.0,5480.29,5650.0,mustard,-3.0037168141592927,True
PR003230,2026-01-18,MANDI018,Amritsar,Wheat,2238.28,2357.94,2298.11,2275.0,Wheat,1.0158241758241815,False
PR005023,2026-01-18,MANDI038,Sirsa,Mustard,5806.795851949369,6790.0,6298.0,5650.0,Sarso,11.469026548672566,False
PR003091,2026-02-07,MANDI030,Amritsar,Mustard,5886.0,6964.0,6425.124469410437,5650.0,Mustard,13.719017157706851,False
PR003318,2026-03-26,MANDI016,Hisar,Rice,2225.53,2544.15,2384.841860781103,2183.0,चावल,9.246076994095425,False
PR007045,2026-04-09,MANDI044,Kurukshetra,Maize,1968.43,2120.34,2044.384126688834,2090.0,Makki,-2.1825776703907214,True
PR005873,2026-02-19,MANDI055,Karnal,Wheat,2126.08,2505.63,2316.0,2275.0,गेहूं,1.802197802197802,False
PR003217,2026-07-16,,,Wheat,2122.4,2642.5,2382.4506115805607,2275.0,wheat,4.723103805738931,False
PR008814,2026-05-01,MANDI027,Amritsar,Cotton,5688.12,6171.0,5929.7,,cotton,,False
PR008086,2026-04-22,,Kurukshetra,Maize,1822.84,1992.0,1908.0,2090.0,corn,-8.708133971291867,True
PR004632,2026-03-07,MANDI032,Amritsar,Mustard,5337.0,6602.04,5969.33,5650.0,mustard,5.6518584070796445,False
PR009274,2026-06-10,MANDI057,Moga,Cotton,6790.4,7779.81,7285.0,6620.0,Kapas,10.045317220543806,False
PR003051,2026-06-25,MANDI014,Sirsa,Wheat,1976.7,2094.07,2035.39,2275.0,Gehun,-10.532307692307688,True
PR004962,2026-07-04,MANDI020,Karnal,Cotton,5858.0,7255.4,6556.71,6620.0,Kapas,-0.956042296072507,True
PR001644,2026-04-23,MANDI037,Ferozepur,Mustard,4995.74,5345.0,5170.26964708067,5650.0,Mustard,-8.490802706536806,True
PR000089,2026-06-16,MANDI052,Amritsar,Maize,1796.8,2008.09,1902.44,2090.0,Makka,-8.974162679425834,True
PR008053,2026-06-03,,,Mustard,5511.0,6057.62,5784.12,5650.0,Mustard,2.3738053097345113,False
PR001450,2026-01-28,MANDI034,,Sugarcane,3247.15,3668.96,3458.0,3500.0,Ganna,-1.2,True
PR002230,2026-08-08,MANDI010,Ambala,Mustard,,5363.0,5107.8,5650.0,Sarso,-9.596460176991148,True
PR005189,2026-02-20,MANDI017,Moga,Wheat,1994.0,2370.03,,2275.0,Gehun,,False
PR003506,2026-05-03,MANDI033,Ferozepur,Mustard,5194.89,5976.14,5585.52,,Sarso,,False
PR009448,2026-07-07,MANDI038,Bathinda,Cotton,5726.0,6179.0,5952.26,,Narma,,False
PR009462,2026-06-30,MANDI056,,Rice,2286.0,2585.0,2435.27,2183.0,Chawal,11.55611543747137,False
PR005069,2026-01-02,MANDI013,Jalandhar,Rice,1993.11,2097.48,2045.29,,paddy,,False
PR002258,2026-08-25,,Sirsa,Rice,2044.22,2540.37,2292.29,2183.0,Rice,5.006413192853869,False
PR011822,2026-04-02,MANDI019,Patiala,Maize,1799.62,2074.14,1937.0,2090.0,Corn,-7.320574162679426,True
PR010097,2026-06-01,,Sirsa,Maize,2056.0,2450.0,2253.0,,Corn,,False
PR003243,2026-06-20,MANDI014,Fatehabad,Mustard,,5970.0,5549.88,5650.0,Mustard,-1.7720353982300867,True
